"pid","assessed_value"
7959,134972.990957143
7960,287826.910248861
7961,189961.324366667
7962,162129.726733333
7963,96471.1762666667
7964,572528.742838095
7965,114752.899373016
7966,471166.480114286
7967,141185.051947619
7968,82956.7734401876
7969,372709.008233333
7970,85375.7464933333
7971,176212.343122222
7972,73940.0023269841
7973,140621.620644444
7974,74407.3983333333
7975,308033.195233333
7976,462992.912333333
7977,192616.7286
7978,200790.503336508
7979,52557.5102190476
7980,101171.584955556
7981,278563.730244444
7982,277603.545219048
7983,205443.406710568
7984,104997.996771429
7985,257111.190754546
7986,272486.870842424
7987,209717.312912393
7988,185418.456366667
7989,149499.28357619
7990,225985.057766667
7991,1216536.28818333
7992,258504.1061
7993,91756.8451800976
7994,850632.5006
7995,264024.655261905
7996,295490.092466667
7997,423105.484266667
7998,93132.8535058608
7999,368453.422866667
8000,1062791.32093333
8001,26004.5620777778
8002,213582.498238095
8003,995752.0419
8004,434429.689471429
8005,436094.388404762
8006,580375.652017316
8007,107291.024881674
8008,123167.357686464
8009,467046.507309524
8010,138012.921355556
8011,89432.0301923778
8012,347125.272788889
8013,245564.2872
8014,103559.549266877
8015,142679.332371429
8016,125381.508366667
8017,215197.5992
8018,291962.680466667
8019,232361.057166667
8020,222634.782622222
8021,625994.733566667
8022,35416.8007666667
8023,213317.289696992
8024,1578782.57173333
8025,42683.1441615385
8026,127448.001826316
8027,790445.269588889
8028,181925.2939
8029,118786.144219048
8030,263039.184681818
8031,206757.993804762
8032,486314.915733333
8033,662029.468919048
8034,146563.74557619
8035,282974.182233333
8036,1187225.25443333
8037,322269.443777778
8038,2161779.293
8039,51407.3887619048
8040,321367.567891138
8041,96256.3156134199
8042,459886.841644663
8043,328335.731938095
8044,212355.475145455
8045,151202.188847619
8046,144437.545408658
8047,271229.755066667
8048,329097.830220513
8049,70004.516650449
8050,439398.1927
8051,479870.140080953
8052,533223.8936
8053,209802.215794048
8054,129315.481897744
8055,89690.7425915344
8056,87135.0544666666
8057,76368.1209
8058,379068.935266667
8059,249132.640197835
8060,342903.211990476
8061,786178.611166666
8062,312687.986533333
8063,551170.4063
8064,463716.981666667
8065,1046053.55923333
8066,202081.170534811
8067,308094.461349206
8068,378252.848834921
8069,161119.1024
8070,185382.163188889
8071,197441.126033053
8072,275035.107466322
8073,727942.792233333
8074,45169.7966228592
8075,258021.965190476
8076,389073.655555556
8077,294946.508466667
8078,768645.713433334
8079,34875.8310095238
8080,86104.4289943723
8081,704263.220533333
8082,201290.075537363
8083,161391.47280202
8084,289930.887973183
8085,62933.8576441559
8086,335735.223190476
8087,223925.51336885
8088,246578.656985714
8089,363257.445630159
8090,291249.1504
8091,170504.519322222
8092,205460.015333333
8093,1008629.54243333
8094,271526.874238095
8095,130427.501158023
8096,43200.7759809524
8097,39852.4868753968
8098,278725.211166667
8099,99633.5579666666
8100,286011.099833333
8101,101432.096861539
8102,83768.7768333333
8103,84798.8640374848
8104,91136.6941259688
8105,685759.099280953
8106,1033643.18123333
8107,139447.8351
8108,219033.081448485
8109,225889.647695238
8110,84933.2512820513
8111,170192.225028571
8112,216220.239127561
8113,59513.2816528736
8114,176674.919528571
8115,398103.947987013
8116,640923.353608425
8117,246546.744733333
8118,434577.270533333
8119,155586.700233333
8120,245466.567301504
8121,153673.225922222
8122,773746.046133333
8123,259042.803622222
8124,178634.781080952
8125,812844.803276191
8126,66798.9866190476
8127,562710.014166667
8128,272167.862121212
8129,113751.036
8130,314989.915119048
8131,239294.777957143
8132,201003.109847619
8133,376421.932666667
8134,51515.6322416989
8135,1304751.75836667
8136,195253.174542857
8137,47136.8678108225
8138,310399.94070303
8139,38856.8403190476
8140,496649.1016
8141,168006.213861905
8142,65832.2632933062
8143,462918.408980952
8144,812862.290147619
8145,352137.909
8146,339420.142276191
8147,321608.149898168
8148,270711.6799
8149,867916.109252381
8150,312454.808835065
8151,371374.999833333
8152,912709.606433333
8153,218309.617687302
8154,247888.539874603
8155,174396.234966667
8156,223261.053966667
8157,236887.788906004
8158,179944.6644
8159,300251.796633333
8160,498303.104066667
8161,234391.809667033
8162,939986.230733333
8163,577407.3891
8164,178667.803025275
8165,482046.0284
8166,235608.511595671
8167,315563.6977
8168,383871.116200433
8169,223684.273
8170,88044.7457166667
8171,68600.149697558
8172,286098.275666667
8173,704281.902666666
8174,175407.822479853
8175,45425.945
8176,377565.077238095
8177,694789.0096
8178,487901.849452381
8179,208421.895855556
8180,703226.780019048
8181,64356.3272666667
8182,270786.496370329
8183,345538.685841026
8184,49166.82551662
8185,217248.359476191
8186,183132.46592381
8187,50197.0982666667
8188,300646.5308
8189,392167.832066667
8190,303239.039836816
8191,294951.639309524
8192,293212.928211111
8193,167439.481166667
8194,236778.978433333
8195,428850.320888889
8196,532659.793747619
8197,314682.33407619
8198,248913.481584615
8199,212015.0641
8200,724356.480166667
8201,140825.595133333
8202,214717.201257143
8203,83173.7956878788
8204,1391996.68086667
8205,302266.687866667
8206,307835.820533333
8207,278490.808066667
8208,236868.4439
8209,237434.285171429
8210,317779.762352381
8211,401104.394951282
8212,335906.4243
8213,197255.478420924
8214,272524.342888889
8215,260705.437633333
8216,613243.224766667
8217,292776.413
8218,347905.107614286
8219,1412502.09633333
8220,417404.981111111
8221,347128.3687
8222,294016.236214286
8223,146180.333395238
8224,722336.308133334
8225,147132.528633333
8226,130013.043333333
8227,341628.290090476
8228,271792.76537619
8229,363463.999622222
8230,104948.464133333
8231,388889.873633333
8232,304489.771480952
8233,184219.517031746
8234,31793.6967453769
8235,306631.3824
8236,80470.7529190476
8237,502384.276233333
8238,216980.935290476
8239,425898.369466667
8240,68758.998247619
8241,264258.680066667
8242,410342.471566666
8243,243975.467866667
8244,1059829.7829
8245,246561.73501342
8246,192994.310060806
8247,324350.8222
8248,210099.526890476
8249,324539.214746032
8250,278473.211068421
8251,444680.504733333
8252,274504.123115873
8253,156931.633592857
8254,222160.762666667
8255,1418315.0898
8256,360673.242533333
8257,187157.957609524
8258,431983.826083333
8259,741854.388733333
8260,516304.498042857
8261,303021.902844444
8262,226734.386309524
8263,130293.604252525
8264,227612.1398
8265,221080.334755555
8266,98278.5429438597
8267,1999884.362
8268,239882.674509524
8269,219167.8622
8270,152855.0725
8271,140401.576428334
8272,339060.553
8273,336330.126633333
8274,493768.814333333
8275,525008.3258
8276,244732.725142857
8277,218392.147007692
8278,769980.467
8279,342786.271366667
8280,198236.801264103
8281,313206.826633333
8282,218895.420630769
8283,388684.138077778
8284,138085.874825758
8285,223334.636823809
8286,320219.1571
8287,504290.995555556
8288,265370.121233333
8289,143807.222310831
8290,482838.942685714
8291,448753.445733333
8292,310989.304642857
8293,43700.7738155929
8294,466334.197866667
8295,119250.21627619
8296,86439.9107698052
8297,345710.8296
8298,253552.174492857
8299,258457.795747619
8300,724343.8746
8301,239917.280211111
8302,603628.203966667
8303,629152.217750794
8304,322134.3228
8305,514063.988366667
8306,758602.4129
8307,292548.727666667
8308,747921.009533334
8309,333364.144066667
8310,408473.32061746
8311,121410.644990476
8312,112147.324116667
8313,289901.821866667
8314,129754.688966667
8315,319054.466138095
8316,360468.086914286
8317,224369.930788073
8318,386969.694866667
8319,429168.346166667
8320,211705.9416
8321,214152.014333333
8322,485227.4606
8323,177115.3369
8324,272505.653066667
8325,102383.668623809
8326,85055.6989771043
8327,163062.8551
8328,140098.900325397
8329,154810.865038095
8330,310961.466214286
8331,571234.370138095
8332,150511.257285714
8333,93281.4840666666
8334,324495.641968276
8335,376676.483922711
8336,276711.2355
8337,276271.670923809
8338,178750.011155556
8339,165234.205680952
8340,202163.401366667
8341,161286.089366667
8342,942257.503466667
8343,164308.131261905
8344,289963.3705
8345,471777.036752381
8346,201265.055155556
8347,334119.405825397
8348,292709.014889376
8349,251289.203200433
8350,122347.648567766
8351,252957.874633333
8352,1144878.20233333
8353,160641.404690476
8354,267099.85652381
8355,258973.730866667
8356,518484.2984
8357,96105.1458666667
8358,319460.957861905
8359,95135.8535999999
8360,598903.908366667
8361,110380.365512101
8362,158807.318814286
8363,235701.750103175
8364,367194.053866667
8365,117253.985416667
8366,196304.171955678
8367,397903.657066667
8368,162293.609633333
8369,48076.6942518037
8370,280736.4193
8371,229146.252687879
8372,540830.3909
8373,295765.983466667
8374,255091.774842857
8375,492823.298816092
8376,250192.661333333
8377,328356.531315686
8378,112342.669247619
8379,294339.581366667
8380,1946260.91356667
8381,256679.4593
8382,269735.814304762
8383,312426.7922
8384,160008.1056
8385,59107.9431555555
8386,60801.0409446886
8387,178320.924366667
8388,182737.738860902
8389,230238.267609524
8390,460870.916566667
8391,642970.382966667
8392,474217.278566667
8393,115293.000147619
8394,350226.347784199
8395,375643.116242857
8396,139137.490385714
8397,184329.569133333
8398,498870.452984343
8399,283181.958006926
8400,68716.4401559845
8401,1048586.0768
8402,153775.681071428
8403,295985.2644
8404,143218.661533333
8405,375005.634866667
8406,89143.7457296296
8407,103785.102504762
8408,390796.749580952
8409,54762.3726241703
8410,330176.061819048
8411,171465.171015152
8412,234727.066401876
8413,235637.662452381
8414,273703.778466667
8415,318430.497133333
8416,428815.177166666
8417,178288.58181746
8418,218310.394130952
8419,230540.06797619
8420,24803.2319
8421,95880.0324
8422,182734.315210101
8423,307004.91532381
8424,367983.026873016
8425,181315.124664868
8426,109099.059728154
8427,1245974.19436667
8428,127690.574941758
8429,279172.019933333
8430,250944.445866667
8431,334834.670266667
8432,650307.3359
8433,231253.3093
8434,268624.0648
8435,149702.064069048
8436,225917.495571429
8437,346957.842815686
8438,131098.080166667
8439,416517.98875
8440,197659.882004762
8441,157892.942387179
8442,330611.887071429
8443,94107.3200333333
8444,423170.595909524
8445,164237.039695238
8446,413512.443766667
8447,393443.501131078
8448,187335.279452381
8449,259305.046219608
8450,100774.265377778
8451,115629.638536413
8452,148991.806892961
8453,268497.606852381
8454,281470.951915751
8455,346128.910866667
8456,1165204.706
8457,93428.5052223776
8458,928841.291333334
8459,142360.814117582
8460,592512.310888095
8461,100931.765966667
8462,176508.790746779
8463,241651.812788889
8464,329730.916490476
8465,329523.209133333
8466,146837.954845299
8467,363589.56763492
8468,250020.028295238
8469,162120.698466667
8470,381225.224057143
8471,155409.140474315
8472,567648.4105
8473,331723.146561905
8474,111001.107122222
8475,170043.444938095
8476,175433.111064724
8477,300606.425842857
8478,290947.400066667
8479,401950.302766667
8480,149795.701161472
8481,213569.196670027
8482,98340.2725857143
8483,155227.5477
8484,287502.764066667
8485,608315.608433333
8486,253195.3578
8487,894341.938995238
8488,380336.7543
8489,1028224.64813333
8490,1164031.13270513
8491,604962.958548485
8492,201679.204955556
8493,68784.0276113553
8494,159802.660840469
8495,250967.752533333
8496,193706.896155852
8497,198484.872766667
8498,189207.648862382
8499,283829.121778571
8500,385649.870233333
8501,305771.1821
8502,188315.639566667
8503,340614.4432
8504,388375.751823809
8505,70622.3554333333
8506,618033.4507
8507,47583.4285985348
8508,79336.8132647619
8509,525242.591966667
8510,393517.423255556
8511,200709.171942857
8512,205442.7974
8513,649614.8497
8514,77983.5552372294
8515,280870.882295238
8516,546569.29525
8517,226469.785933333
8518,144824.095928283
8519,386312.105866667
8520,432188.240289636
8521,474139.1714
8522,133749.781376923
8523,226700.103366667
8524,230662.176333333
8525,86782.3473222222
8526,153683.34627619
8527,59669.1698788656
8528,301314.521
8529,227425.777197258
8530,269756.878533333
8531,528104.690076191
8532,823700.690922222
8533,311888.950079272
8534,423606.1431
8535,433051.5399
8536,139984.274185354
8537,153423.5012
8538,213211.909588889
8539,1292606.0928
8540,787227.2167
8541,451340.529
8542,758096.008466667
8543,156538.096209091
8544,35904.6001445868
8545,183176.709037662
8546,291459.661424743
8547,101062.680909524
8548,1313963.79155128
8549,154116.635433333
8550,638203.883966667
8551,212190.30519304
8552,134485.435380952
8553,765414.6634
8554,383527.111555555
8555,479831.6911
8556,220766.49967381
8557,105942.975236364
8558,530865.494
8559,332124.026685714
8560,879443.124299999
8561,51436.0366
8562,388776.276635714
8563,243632.562533333
8564,321822.32132381
8565,322307.781966667
8566,127959.940866667
8567,125132.434711905
8568,181899.7881
8569,1000796.05733333
8570,409280.236166667
8571,1158595.29133333
8572,357567.508264844
8573,108188.781310678
8574,166930.712594771
8575,97167.3266333333
8576,168776.4977
8577,136419.281042424
8578,409374.136666667
8579,450965.056066667
8580,513845.830609524
8581,34453.9996385927
8582,297760.732534109
8583,42959.9466738095
8584,155278.808178675
8585,321728.810833333
8586,277291.555
8587,137111.184980519
8588,110273.973866667
8589,270823.513533333
8590,83953.4306952381
8591,107257.917366667
8592,185543.935333333
8593,147661.233633333
8594,181518.576519048
8595,105000.604866667
8596,690219.770377778
8597,511528.782085714
8598,323052.647085714
8599,98322.0226666667
8600,660002.066757143
8601,96697.5760666667
8602,266886.235763492
8603,159914.689414286
8604,207325.058620802
8605,126561.038695238
8606,390475.8653
8607,208820.886133333
8608,255437.988281319
8609,175676.050466667
8610,214272.252633333
8611,257065.867914286
8612,214610.106224542
8613,103454.517619048
8614,209198.491047619
8615,83182.2678082509
8616,140713.275733333
8617,381125.186466667
8618,203406.120980952
8619,468339.1346
8620,692136.7601
8621,245357.042404762
8622,100465.242609524
8623,186268.775719048
8624,374894.19050303
8625,181708.370611172
8626,196483.041945959
8627,173026.484163636
8628,232233.497514286
8629,92695.0730619047
8630,125974.507768831
8631,155683.845347619
8632,119462.102871429
8633,72205.7956242424
8634,232317.108303175
8635,674397.882933333
8636,682442.8515
8637,262793.688933333
8638,181101.801
8639,221315.782433333
8640,71648.7573666667
8641,275257.832204762
8642,329664.609766667
8643,295978.386433333
8644,301907.154466667
8645,104723.454292063
8646,431130.296288889
8647,226887.257480952
8648,1456286.05954444
8649,301512.243266667
8650,103633.727666667
8651,479871.486052381
8652,51482.9756190476
8653,822381.114809524
8654,131760.424315385
8655,800744.8697
8656,346826.3813
8657,266664.719190843
8658,278276.414966667
8659,1303473.71708571
8660,86779.3633333333
8661,154681.593325641
8662,148296.098668831
8663,410635.063606349
8664,393102.554633333
8665,190994.924052381
8666,1153353.28913333
8667,213260.714872727
8668,1096506.12673333
8669,265924.9418
8670,582595.483511111
8671,265770.791226065
8672,245661.5516
8673,209664.198882817
8674,77494.0418904762
8675,491093.000271428
8676,194962.227376942
8677,108629.210587061
8678,389635.6875
8679,86223.2232878788
8680,412121.557652381
8681,680230.9569
8682,421103.402030769
8683,203550.210344613
8684,162671.653666667
8685,422917.43943492
8686,788954.201338095
8687,1195457.545
8688,938480.106465079
8689,141405.491373016
8690,107531.20339479
8691,1455067.57726667
8692,306027.255566667
8693,72605.9911761905
8694,260057.965933333
8695,486569.387439069
8696,304075.602671428
8697,500020.074787879
8698,99823.1547380952
8699,436583.553516666
8700,174248.204266667
8701,153311.917733333
8702,113691.971985714
8703,291652.518649206
8704,349519.3097
8705,229079.999133333
8706,248288.1135
8707,294129.386
8708,62539.7203348485
8709,247654.559367965
8710,242320.361490476
8711,601730.167248485
8712,101678.483833333
8713,428369.579359524
8714,136773.485714896
8715,322221.795766667
8716,435346.100452381
8717,238251.504728572
8718,318964.793233333
8719,41046.6326889822
8720,198721.4234
8721,143026.873066667
8722,340735.677514816
8723,42201.99235
8724,316242.408701588
8725,594220.722833333
8726,475930.092015152
8727,114143.417007937
8728,244397.0941
8729,365401.655562604
8730,138422.339083983
8731,211464.883338095
8732,285193.141733333
8733,166065.2736
8734,300653.5379
8735,426360.528266667
8736,105666.780938095
8737,212329.4205
8738,149144.985819048
8739,189090.830366667
8740,370657.61875
8741,240563.0242
8742,893500.0825
8743,198605.620539394
8744,99379.9800666666
8745,171025.827788889
8746,240676.144733333
8747,1053859.58176667
8748,435618.469319048
8749,240739.460955555
8750,430272.513733333
8751,289471.123252381
8752,242861.535229293
8753,605286.548466667
8754,1028977.58825714
8755,124136.926433333
8756,305710.392442857
8757,153837.056528571
8758,161779.693587302
8759,1333327.38250513
8760,702986.903038095
8761,190817.546119084
8762,231751.717561905
8763,155164.149433333
8764,163832.002747619
8765,374870.236333333
8766,137657.635039216
8767,347420.870833333
8768,265087.647833333
8769,1295682.53146667
8770,455282.246833333
8771,89375.4756800977
8772,145027.5138
8773,129578.366115873
8774,145490.179833333
8775,217154.82655873
8776,398841.962266667
8777,223694.762166667
8778,91083.8939809524
8779,145783.062148352
8780,174001.781258875
8781,412288.808565079
8782,137657.790266667
8783,24525.6655419285
8784,197994.314221212
8785,692816.988833333
8786,303879.785207936
8787,189078.585841905
8788,101494.904533333
8789,283749.515490476
8790,203790.438649373
8791,106398.200011111
8792,273862.450515152
8793,83579.3932615385
8794,198306.938504762
8795,91253.9603868132
8796,190669.41252684
8797,278027.283866667
8798,75336.8249757576
8799,212639.206966667
8800,102683.208519048
8801,209684.743214286
8802,116839.943414286
8803,876641.528066667
8804,412162.838361905
8805,171550.708352381
8806,61085.5420287582
8807,976074.07942381
8808,342949.674161905
8809,247514.8642
8810,315603.9464
8811,598911.700033333
8812,465040.3678
8813,254613.182366667
8814,348449.08605
8815,150414.267790476
8816,857204.674566666
8817,228339.912466667
8818,564889.79327619
8819,27809.2877487179
8820,660555.072433333
8821,1786019.53346667
8822,195236.491319048
8823,457067.995066667
8824,82275.3583
8825,89152.1392619048
8826,203189.27902381
8827,247355.470133333
8828,30738.0957326507
8829,309358.168925397
8830,335660.339847619
8831,251678.802833333
8832,162495.5791
8833,96365.3492850202
8834,29600.7453222222
8835,68378.5791428572
8836,219690.960961905
8837,413820.582963492
8838,362218.414961905
8839,213630.128344444
8840,124793.752
8841,89756.9528238095
8842,373292.9621
8843,50094.0633507937
8844,196053.292479365
8845,133896.5936
8846,490107.614266667
8847,307552.909174603
8848,1169341.83158095
8849,253403.946119048
8850,203300.064366667
8851,288495.730590476
8852,197120.435528938
8853,398736.714133333
8854,230943.590933333
8855,550089.807909524
8856,212987.311622078
8857,138950.076733333
8858,333621.970066667
8859,398654.445366667
8860,212496.9663
8861,211388.363380952
8862,318849.1657
8863,255868.624546032
8864,323498.856733333
8865,158544.990849454
8866,82853.5221090909
8867,107920.10587619
8868,181690.515828571
8869,210756.668785714
8870,258638.744633333
8871,167054.010728571
8872,714534.4977
8873,251088.734085714
8874,348838.786133333
8875,134487.680159707
8876,235989.19245
8877,1242577.55456667
8878,209105.173638095
8879,436637.766166667
8880,298995.405644444
8881,216050.700709812
8882,159086.052233333
8883,201195.083566667
8884,311361.579733333
8885,227313.5456
8886,352204.648333334
8887,226831.523976191
8888,428001.7115
8889,304653.167680952
8890,99089.7593920635
8891,300168.671514286
8892,264640.6466
8893,476586.930366667
8894,269175.137233333
8895,272985.453284127
8896,298443.36955311
8897,159697.4782
8898,231952.811733333
8899,226992.239203175
8900,164342.589419048
8901,494097.456448718
8902,985490.856533333
8903,138619.692772727
8904,140516.253901754
8905,750258.852185714
8906,63334.8297666667
8907,175670.7844
8908,621829.176195238
8909,260777.454538462
8910,307025.075026711
8911,79117.7600047619
8912,162851.05152674
8913,73620.3305666667
8914,304185.554477778
8915,102860.801457143
8916,181865.1854
8917,146570.803512121
8918,134279.737325641
8919,353486.079128571
8920,90688.4063857143
8921,79733.659252381
8922,566508.286366667
8923,359159.859933333
8924,168769.301968627
8925,284890.407366667
8926,146960.148633333
8927,305071.225195238
8928,143853.800266667
8929,196444.9854
8930,74819.7243952381
8931,190208.007685867
8932,106975.238116017
8933,317538.821542857
8934,283738.086566667
8935,276467.642204762
8936,294769.953266667
8937,102054.204433333
8938,77571.4348857143
8939,329891.595266667
8940,235962.301440523
8941,443244.6254
8942,740517.843
8943,112398.091953846
8944,263944.748214286
8945,526449.2906
8946,112146.767943024
8947,295625.900045238
8948,346716.943566667
8949,339253.640733333
8950,362670.885933333
8951,91543.265302886
8952,213639.914746032
8953,810230.062133334
8954,148122.1272
8955,482562.886866667
8956,126578.261866667
8957,632599.869528571
8958,158644.47065
8959,74140.5173
8960,136241.963238095
8961,170549.524952381
8962,755786.975609524
8963,185770.4129
8964,127870.266366667
8965,355063.079733333
8966,248471.297733333
8967,236587.549166667
8968,532218.6109
8969,763216.68805
8970,256383.627051282
8971,512254.132420635
8972,370405.308133333
8973,190076.176257143
8974,121473.113350794
8975,251973.759033333
8976,302721.238293795
8977,494907.674322222
8978,903050.6418
8979,133456.238833333
8980,298269.013866667
8981,335808.9701
8982,1569584.6027
8983,583619.165931746
8984,229280.264143783
8985,568491.43785873
8986,275594.521639216
8987,138557.398
8988,231156.194909524
8989,550306.901
8990,861883.085086869
8991,76506.9169301587
8992,1203601.43543333
8993,230778.170420346
8994,290895.589233333
8995,334028.411695238
8996,378322.554366667
8997,271334.136723809
8998,145081.117988889
8999,253219.78872381
9000,166611.573220106
9001,303567.757677778
9002,46424.1320571429
9003,306527.1713
9004,310211.282290476
9005,261017.572966667
9006,283957.325766666
9007,142609.508436508
9008,222720.316366667
9009,427226.859777778
9010,71212.4066988095
9011,279674.2588
9012,69897.4360261905
9013,54155.5398333333
9014,122712.162928571
9015,159520.503600433
9016,362943.169
9017,666571.985866667
9018,235497.821621212
9019,226777.792479365
9020,350541.074661905
9021,59707.2051663004
9022,41338.2320523809
9023,292520.03757619
9024,139708.746604762
9025,232943.1774
9026,595947.126833333
9027,618154.939866667
9028,342184.078533333
9029,201984.964157143
9030,193710.445333333
9031,133609.933042857
9032,76689.9559199134
9033,297828.920771429
9034,740830.125680953
9035,143762.143585714
9036,359977.202231746
9037,95978.5277416666
9038,351922.750975758
9039,403022.58465
9040,121813.0012
9041,164689.687500501
9042,408577.490588889
9043,172594.854606349
9044,98132.1081677249
9045,531169.180747619
9046,630340.136742857
9047,234647.391566667
9048,268294.751753968
9049,346407.348871429
9050,131482.088604762
9051,303938.236533333
9052,498700.177942857
9053,751043.5995
9054,275745.912761905
9055,2228407.76446667
9056,324716.428177778
9057,122034.693834045
9058,698504.1832
9059,485521.420408802
9060,221808.159066667
9061,698679.451766666
9062,320075.9605
9063,588874.806968254
9064,732829.198533333
9065,177050.541042857
9066,1466976.2395
9067,203923.639783333
9068,233954.627609524
9069,313390.7483
9070,162208.34037619
9071,184444.811566667
9072,253357.098255556
9073,175634.008988889
9074,126336.2949
9075,47680.3077047619
9076,123878.495666667
9077,483755.722333333
9078,62861.9759888889
9079,145093.956522222
9080,623752.225411111
9081,1413733.05406667
9082,462833.866833333
9083,300404.8058
9084,670546.575533334
9085,121887.451142857
9086,211932.676825
9087,286370.19504359
9088,220251.727966667
9089,275514.988594118
9090,404342.426266667
9091,96146.8939604257
9092,298090.410366667
9093,255277.950066667
9094,331290.906466667
9095,314319.990533334
9096,253763.625211905
9097,97296.3090333334
9098,153574.465558442
9099,1156674.7182
9100,205125.7527
9101,130290.686214286
9102,303006.8947
9103,367401.199466667
9104,456780.618966667
9105,67739.2369190476
9106,213229.078807937
9107,98912.1972333334
9108,145801.769177778
9109,426826.199033333
9110,215477.014054437
9111,118766.659819913
9112,160950.006696825
9113,323754.299928572
9114,388828.322336364
9115,597170.646809524
9116,291053.356816826
9117,155222.814109711
9118,457125.7393
9119,154639.913321212
9120,635520.944166667
9121,321172.870177778
9122,197176.255184993
9123,296353.5204
9124,145931.473088889
9125,80860.2808813797
9126,353621.520633333
9127,195791.153447619
9128,642641.242166667
9129,659631.938266667
9130,244453.566595238
9131,971381.7593
9132,169221.316969353
9133,158254.90107619
9134,206763.783852525
9135,214795.530377778
9136,358606.675762771
9137,749146.029333333
9138,241486.965544444
9139,268877.873723809
9140,185096.653033333
9141,137589.961557143
9142,520153.163033333
9143,720894.138033333
9144,184497.445166667
9145,127599.167419791
9146,206250.321040475
9147,862551.178466667
9148,77096.1443672821
9149,229002.411
9150,115922.577824176
9151,206663.484797763
9152,249686.931283333
9153,200792.271523809
9154,430415.7811
9155,243329.421622619
9156,156868.840314286
9157,496946.387747619
9158,51450.3630411413
9159,624010.675571429
9160,520868.111266667
9161,33680.3854806586
9162,41189.5803520924
9163,607504.636228572
9164,199406.928442857
9165,483043.204066667
9166,312919.276484127
9167,258343.980485137
9168,218133.266411905
9169,254200.32028254
9170,117022.525933333
9171,357567.190909091
9172,191184.1715
9173,68532.5911092732
9174,303213.581966667
9175,253464.7094
9176,70985.9884666667
9177,171889.5097
9178,382338.509666667
9179,419856.477566667
9180,148329.60040303
9181,244132.892239394
9182,325452.134533333
9183,466030.076257143
9184,48808.3984
9185,158610.372747619
9186,104163.695279365
9187,105340.415234432
9188,103133.534555556
9189,95927.8327333334
9190,194207.528238095
9191,285809.8739
9192,950357.800080952
9193,1661390.71466407
9194,89823.4448809524
9195,755070.643585714
9196,925641.723299999
9197,355544.314633333
9198,349767.914466667
9199,154010.222396825
9200,1291865.7159619
9201,147782.8477
9202,315631.312249206
9203,71517.826004762
9204,582904.718047619
9205,246404.054966667
9206,151349.727942857
9207,276677.2815
9208,289649.023290476
9209,358212.414457143
9210,363129.852333333
9211,103627.972314286
9212,342347.1525
9213,109339.852771429
9214,256538.897233333
9215,165277.812896537
9216,388759.3619
9217,408335.605525397
9218,101937.967433333
9219,312713.362432468
9220,282273.598457143
9221,234745.45387619
9222,98777.0221428571
9223,275515.060966667
9224,131776.663866667
9225,51172.4033761905
9226,102002.449256777
9227,481257.152309524
9228,799796.884
9229,346437.666511111
9230,241765.3505
9231,188334.704080087
9232,46892.1222544974
9233,373053.452866667
9234,278657.019333333
9235,50034.290972583
9236,743397.490333333
9237,276424.957480952
9238,144174.710461905
9239,810883.549133333
9240,177555.421681685
9241,1078990.753637
9242,90489.1282015873
9243,707583.333552381
9244,1027563.4061
9245,1192572.49883333
9246,359676.6981
9247,105053.878345378
9248,993957.622899999
9249,206258.715721667
9250,296280.748433333
9251,130485.7885
9252,300345.6283
9253,384229.10991685
9254,123280.824980952
9255,49889.4532666667
9256,67232.7309011905
9257,301453.8596
9258,82516.4271165945
9259,833855.434033333
9260,105659.072533333
9261,159626.606433333
9262,217973.784933333
9263,190183.097451659
9264,473600.606273626
9265,637555.157133333
9266,221758.378428571
9267,358155.603833333
9268,117886.827892064
9269,328558.824766667
9270,207419.605803667
9271,430467.041333333
9272,213214.3583
9273,260241.92545641
9274,1179003.37876667
9275,443356.536978355
9276,116505.0577
9277,269278.067985714
9278,1105682.72708095
9279,277544.656025974
9280,100784.476811111
9281,749655.079666666
9282,86291.8030666667
9283,162496.724565774
9284,461308.670733333
9285,399506.97052381
9286,92411.0291692307
9287,216834.5783
9288,198992.446314286
9289,1047507.30583333
9290,161477.829659524
9291,107973.391850818
9292,330322.94674127
9293,82662.448495671
9294,123318.915166667
9295,209803.271591667
9296,134011.977508425
9297,805407.207790476
9298,286237.54670303
9299,184261.624252381
9300,230745.303109057
9301,202761.972604762
9302,129065.089633333
9303,327365.187763492
9304,346777.645466667
9305,900562.899411111
9306,190093.422259649
9307,262759.295761905
9308,118764.956341192
9309,658975.602780952
9310,224389.240290476
9311,634977.951733333
9312,228384.85202785
9313,125982.253312587
9314,246200.27244127
9315,299104.120933333
9316,270521.733502381
9317,659875.592533333
9318,41222.9612974359
9319,21060.7308139361
9320,150635.1782
9321,354399.108139249
9322,1298800.39973333
9323,636980.677166667
9324,222435.7402
9325,83012.1675197803
9326,234004.5485
9327,110672.730957143
9328,235423.008857143
9329,1014457.66157619
9330,152757.583266667
9331,114730.511211966
9332,294171.4272
9333,230088.826709524
9334,174484.789739683
9335,321328.242666667
9336,182103.485380952
9337,276661.602685714
9338,678370.672133333
9339,853814.2586
9340,737162.8134
9341,159672.6490896
9342,248607.8499
9343,157668.281967965
9344,347702.842966667
9345,204801.013966667
9346,500377.166290476
9347,112587.166885714
9348,179063.436966667
9349,165148.650104396
9350,138815.894302937
9351,1127909.75722727
9352,231394.128
9353,429276.288233333
9354,220407.345044444
9355,788613.631333333
9356,406898.283255556
9357,147501.557
9358,135375.934233333
9359,203050.353595238
9360,763390.653066667
