sale_price,meta_class,meta_town_code,meta_nbhd,meta_certified_est_bldg,meta_certified_est_land,meta_cdu,meta_deed_type,char_hd_sf,char_age,char_apts,char_ext_wall,char_roof_cnst,char_rooms,char_beds,char_bsmt,char_bsmt_fin,char_heat,char_oheat,char_air,char_frpl,char_attic_type,char_fbath,char_hbath,char_tp_plan,char_tp_dsgn,char_cnst_qlty,char_site,char_gar1_size,char_gar1_cnst,char_gar1_att,char_gar1_area,char_ot_impr,char_bldg_sf,char_repair_cnd,char_use,char_type_resd,char_attic_fnsh,char_renovation,char_porch,geo_property_city,geo_property_zip,geo_tract_pop,geo_white_perc,geo_black_perc,geo_asian_perc,geo_his_perc,geo_other_perc,geo_fips,geo_municipality,geo_ohare_noise,geo_floodplain,geo_fs_flood_factor,geo_fs_flood_risk_direction,geo_withinmr100,geo_withinmr101300,geo_school_elem_district,geo_school_hs_district,econ_tax_rate,econ_midincome,ind_large_home,ind_garage,ind_arms_length
125000,203,32,32120,40020,25540,NA,W,8514,64,NA,3,1,6,4,2,3,1,5,1,0,3,2,1,2,2,2,2,2,3,1,2,0,1419,2,1,1,NA,NA,NA,PARK FOREST,60466,3494,0.20377790497996565,0.6499713795077275,0.00543789353176874,0.08929593589009731,0.1001717229536348,57732,Park Forest,0,0,1,0,0,0,SCHOOL DISTRICT 163,RICH TOWNSHIP HIGH SCHOOL  227,36.036,96607,FALSE,TRUE,TRUE
338500,203,20,20070,224740,49870,NA,W,7980,60,NA,2,1,6,4,1,1,2,5,1,2,3,2,1,2,2,2,2,3,2,1,2,0,1682,2,1,1,NA,NA,1,ELMWOOD PARK,60707,4125,0.7832727272727272,0.02327272727272727,0.06642424242424243,0.11272727272727272,0.0286060606060606,23724,Elmwood Park,0,0,1,0,0,0,SCHOOL DISTRICT UNIT  401,SCHOOL DISTRICT UNIT  401,11.093,80208,FALSE,TRUE,TRUE
123500,202,70,70080,64630,22050,NA,W,3150,87,NA,2,1,5,2,1,3,2,5,2,0,1,1,0,2,NA,2,2,3,1,2,2,0,994,2,1,1,3,NA,1,CHICAGO,60617,3781,0.0042316847394869,0.9664110023803226,0,0,0.05871462576038085,14000,Chicago,0,0,1,0,0,0,CALDWELL,CHICAGO VOCATIONAL HS,6.8184712871287125,44333,FALSE,TRUE,TRUE
460300,295,77,77120,300080,37420,NA,W,1497,11,NA,2,2,6,2,2,3,1,5,1,1,3,2,1,2,2,2,2,3,2,1,1,0,1623,2,1,3,NA,NA,NA,CHICAGO,60642,3358,0.6947587849910661,0.10512209648600356,0.05747468731387731,0.0985705777248362,0.08814770696843359,14000,Chicago,0,0,9,1,0,1,OTIS,WELLS HS,6.828059976931949,132794,FALSE,TRUE,TRUE
837312,278,25,25021,820000,53980,NA,O,4499,1,NA,1,1,8,4,1,3,1,5,1,0,3,3,1,2,2,2,2,6,1,1,1,0,3198,2,1,2,NA,NA,NA,NORTHBROOK,60062,5600,0.8053571428571429,7.142857142857143e-4,0.14625,0.02553571428571428,0.04428571428571428,53481,Northbrook,0,0,1,0,0,0,SCHOOL DISTRICT 27,NORTHFIELD TOWNSHIP HIGH SCHOOL  225,8.28,138992,FALSE,TRUE,TRUE
24500,202,37,37021,36210,15540,NA,W,4440,67,NA,2,1,4,2,2,3,1,5,2,0,3,1,0,2,2,2,2,7,NA,NA,NA,0,967,2,1,1,NA,NA,NA,DOLTON,60419,5062,0.03694192018964836,0.8792967206637693,0.01027261951797708,0.03259581193204267,0.08178585539312525,20292,Dolton,0,0,1,0,0,0,SCHOOL DISTRICT  148,THORNTON TOWNSHIP HIGH SCHOOL  205,27.012,53221,FALSE,FALSE,TRUE
186000,295,28,28100,171010,13440,NA,W,1494,19,NA,3,1,6,3,1,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,1,0,1553,2,1,2,NA,NA,NA,ORLAND PARK,60467,8884,0.8615488518685277,0.01260693381359747,0.04558757316524088,0.05571814497973886,0.04907699234579019,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.1071598173516,105942,FALSE,TRUE,TRUE
439000,205,17,17011,441090,43000,NA,W,5734,64,NA,1,6,5,2,2,3,1,5,2,0,3,1,0,2,NA,2,2,2,2,2,2,0,2024,2,1,2,NA,NA,NA,EVANSTON,60201,4153,0.8458945340717554,0.0433421622923188,0.05538165181796292,0.01685528533590176,0.06862509029617145,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,8.422,138966,FALSE,TRUE,TRUE
81900,202,72,72070,99230,23430,NA,O,3125,90,NA,2,1,5,2,1,1,1,5,2,0,1,1,1,NA,NA,2,2,3,1,2,2,0,880,2,1,1,1,NA,NA,CHICAGO,60629,7111,0.03332864576009,0.02981296582759105,0,0.9368583884123188,0,14000,Chicago,0,0,1,0,0,0,CARSON,GAGE PARK HS,6.917,45046,FALSE,TRUE,TRUE
227000,204,39,39080,153930,65610,NA,W,14580,89,NA,3,5,9,5,1,1,2,5,2,0,2,2,0,2,NA,2,2,4,2,2,2,0,2083,2,1,1,3,NA,2,EVERGREEN PARK,60805,5352,0.5687593423019432,0.2529895366218236,1.868460388639761e-4,0.16573243647234678,0.02391629297458894,24634,Evergreen Park,0,0,1,0,0,0,SCHOOL DISTRICT  124,COMMUNITY HIGH SCHOOL  231,12.36,71316,FALSE,TRUE,TRUE
535000,203,17,17120,330310,83120,NA,W,6650,66,NA,2,1,6,3,2,3,1,5,1,1,3,2,1,2,2,2,2,3,2,1,2,0,1408,2,1,1,NA,NA,1,EVANSTON,60201,4175,0.8941317365269461,0.00455089820359281,0.03688622754491018,0.04263473053892215,0.03880239520958083,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,9.028,141250,FALSE,TRUE,TRUE
180500,210,15,15080,55330,32130,NA,W,3780,77,NA,2,1,5,2,1,1,1,5,1,0,3,2,0,2,2,2,2,3,1,2,2,0,954,2,1,2,NA,NA,NA,CICERO,60804,7973,0.16618587733600904,0.01755926251097454,0.01141352063213345,0.8030854132697856,0.0035118525021949,14351,Cicero,0,0,5,0,0,0,SCHOOL DISTRICT  99,BERWYN CICERO STICKNEY HIGH SCHOOL 201,16.331,44867,FALSE,TRUE,TRUE
330000,205,32,32080,190990,58140,GD,W,12920,66,NA,3,1,6,3,3,1,1,5,2,1,3,2,1,2,2,2,2,2,3,1,2,0,2147,2,1,2,NA,NA,NA,FLOSSMOOR,60422,6246,0.4546910022414345,0.48158821645853345,0.00624399615754082,0.04274735830931796,0.02705731668267691,26571,Flossmoor,0,0,1,0,0,0,SCHOOL DISTRICT 161,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,18.893,106079,FALSE,TRUE,TRUE
180000,203,71,71200,174990,51970,NA,T,4725,99,NA,1,1,5,3,1,3,2,5,2,0,1,1,0,NA,NA,2,2,2,1,2,2,0,1150,2,1,1,3,NA,1,CHICAGO,60707,7451,0.2037310428130452,0.0488525030197289,4.0263051939337e-4,0.7058113004965776,0.06710508656556168,14000,Chicago,0,0,4,1,0,0,"LOCKE, J",STEINMETZ COLLEGE PREP HS,7.149,40262,FALSE,TRUE,TRUE
210000,207,18,18013,184350,36480,NA,W,8107,24,NA,1,1,7,3,3,3,1,5,1,1,3,1,1,2,NA,2,2,3,1,1,1,0,1789,2,1,2,NA,NA,NA,STREAMWOOD,60107,9141,0.5479706815446888,0.02198884148342632,0.18553768734274148,0.23367246471939612,0.01684717208182912,73157,Streamwood,0,0,1,0,0,0,SCHOOL DISTRICT 46,SCHOOL DISTRICT 46,12.818,95439,FALSE,TRUE,TRUE
990000,211,77,77030,666830,73440,NA,W,2880,13,3,2,2,15,8,1,1,1,5,1,0,3,3,0,2,2,2,2,7,NA,NA,NA,0,3528,2,2,3,NA,NA,NA,CHICAGO,60622,3282,0.6130408287629494,0.07586837294332724,0.0283363802559415,0.22455819622181597,0.11425959780621572,14000,Chicago,0,0,3,0,0,0,DIEGO,CLEMENTE HS,6.786,68036,FALSE,FALSE,TRUE
150000,295,35,35109,134100,22770,NA,W,1656,40,NA,1,1,6,3,1,1,1,5,1,1,3,2,1,2,2,2,2,7,NA,NA,NA,0,1334,2,1,2,NA,NA,NA,HOFFMAN ESTATES,60169,6451,0.34862811967136875,0.1040148814137343,0.26771043249108667,0.2449232677104325,0.06944659742675555,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,12.036,62756,FALSE,FALSE,TRUE
70000,211,77,77013,181570,32510,NA,O,3825,110,3,1,1,8,4,1,3,1,5,2,0,1,3,0,2,2,2,2,3,1,2,2,0,3044,2,2,2,2,NA,NA,CHICAGO,60651,4487,0.01448629373746378,0.7243146868731892,0.01537775796746155,0.24582126142188543,0,14000,Chicago,0,0,1,0,0,0,HAY,ORR HS,7.266,47875,FALSE,TRUE,TRUE
26000,203,70,70220,77760,26250,NA,O,4375,95,NA,2,1,8,5,1,3,1,5,2,0,2,1,0,NA,NA,2,2,7,NA,NA,NA,0,1180,2,1,1,3,NA,NA,CHICAGO,60628,3689,2.710761724044456e-4,0.97804283003524,0,0.01951748441312009,0.00433721875847113,14000,Chicago,0,0,1,0,0,0,LAVIZZO,CORLISS HS,6.848,38693,FALSE,FALSE,TRUE
380000,207,17,17110,245190,34920,NA,W,4233,64,NA,3,1,6,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,7,NA,NA,NA,0,1127,2,1,2,3,NA,NA,EVANSTON,60202,3162,0.5468058191018342,0.2814674256799494,0.04206198608475648,0.09709044908285897,0.06514864010120178,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,9.883,77162,FALSE,FALSE,FALSE
330000,207,16,16010,338540,48260,NA,T,8775,42,NA,3,1,6,3,1,3,1,5,1,0,3,2,1,2,2,2,2,3,2,1,1,0,1789,2,1,2,NA,NA,NA,MOUNT PROSPECT,60056,4182,0.8275944524151124,0.02725968436154949,0.09110473457675754,0.05188904830224773,0.00430416068866571,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,10.764,87889,FALSE,TRUE,TRUE
110000,203,31,31160,170450,35930,NA,W,6250,70,NA,2,1,4,2,2,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1088,2,1,1,NA,NA,NA,BROOKFIELD,60513,5502,0.8009814612868048,0.01035986913849509,0.02998909487459105,0.1395856052344602,0.03816793893129771,08576,Brookfield,0,0,1,0,0,0,SCHOOL DISTRICT 95,RIVERSIDE BROOKFIELD HIGH SCHOOL 208,11.782,84053,FALSE,TRUE,TRUE
75000,203,37,37102,63010,19500,NA,T,6000,64,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,7,NA,NA,NA,0,1387,2,1,1,NA,NA,NA,LANSING,60438,4673,0.25144446822169914,0.5063128611170554,0,0.21634924031671304,0.05178686068906484,42028,Lansing,0,0,6,1,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.506,47844,FALSE,FALSE,TRUE
259000,278,21,21091,228200,21640,NA,W,3765,14,NA,3,1,6,3,3,3,1,5,1,0,3,2,1,2,2,2,2,3,1,2,2,0,2043,2,1,2,NA,NA,NA,SUMMIT,60501,5715,0.09098862642169728,0.1111111111111111,0.01557305336832896,0.7779527559055118,0.00874890638670166,73638,Summit,0,0,5,1,0,0,SCHOOL DISTRICT  104,COMMUNITY HIGH SCHOOL  217,14.986,41144,FALSE,TRUE,TRUE
405000,234,24,24031,271690,35670,NA,W,4920,58,NA,3,1,7,4,3,1,1,5,1,0,3,2,1,2,2,2,2,3,3,1,2,0,1460,2,1,4,3,NA,NA,SKOKIE,60076,6847,0.4198919234701329,0.10895282605520666,0.2433182415656492,0.17730392872791004,0.08923616182269607,70122,Skokie,0,0,1,0,0,0,SCHOOL DISTRICT 69,COMMUNITY HIGH SCHOOL  219,13.381,53734,FALSE,TRUE,TRUE
410000,203,17,17011,233390,60370,NA,W,8050,59,NA,2,1,6,3,1,3,1,5,1,0,3,2,0,2,2,2,2,2,2,2,2,0,1288,2,1,1,NA,NA,NA,EVANSTON,60201,4153,0.8458945340717554,0.0433421622923188,0.05538165181796292,0.01685528533590176,0.06862509029617145,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,9.747,138966,FALSE,TRUE,TRUE
185000,234,37,37162,85060,61420,NA,W,18900,58,NA,3,1,6,3,3,1,1,5,2,0,2,1,2,2,NA,2,2,2,1,2,2,0,1331,2,1,4,3,NA,NA,HOMEWOOD,60430,3688,0.5664316702819957,0.2678958785249458,0.01193058568329718,0.1363882863340564,0.02901301518438178,35879,Homewood,0,0,1,0,0,0,SCHOOL DISTRICT 153,HOMEWOOD FLOSSMOOR COMM HIGH SCHOOL  233,16.695,67778,FALSE,TRUE,TRUE
165000,203,38,38080,177420,36100,NA,W,7600,63,NA,2,1,6,3,3,3,2,5,2,0,3,1,0,NA,NA,2,2,1,2,1,2,0,1194,2,1,1,NA,NA,NA,MOUNT PROSPECT,60056,6479,0.7612285846581263,0.03225806451612903,0.08396357462571384,0.11529557030405926,0.01003241240932242,51089,Mount Prospect,0,0,1,0,0,1,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.455,102045,FALSE,TRUE,TRUE
164000,206,72,72274,255950,42160,NA,O,6487,90,NA,2,1,8,4,1,3,1,5,1,1,2,2,0,2,2,2,2,5,1,2,2,0,2228,2,1,2,1,NA,1,CHICAGO,60643,2778,0.34485241180705545,0.5518358531317494,0,0.04535637149028078,0.11303095752339812,14000,Chicago,0,0,1,0,0,0,ESMOND,MORGAN PARK HS,6.884,78594,FALSE,TRUE,TRUE
465000,295,17,17041,435680,13460,NA,W,816,21,NA,2,1,6,3,2,3,1,5,1,0,3,2,0,2,2,2,2,7,NA,NA,NA,0,1761,2,1,3,NA,NA,NA,EVANSTON,60201,5358,0.5949981336319522,0.03098170959313176,0.2562523329600597,0.1026502426278462,0.02743561030235162,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,9.412,52283,FALSE,FALSE,TRUE
200000,203,71,71260,166770,41580,NA,W,3780,89,NA,1,1,4,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1167,2,1,1,NA,NA,NA,CHICAGO,60641,5535,0.2845528455284553,0.01300813008130081,0.0066847335140018,0.6532971996386631,0.06485998193315266,14000,Chicago,0,0,1,0,0,0,SCHUBERT,FOREMAN HS,6.813,55069,FALSE,TRUE,TRUE
412371,278,70,70010,323780,66300,NA,W,3900,22,NA,2,1,8,4,1,1,1,5,1,0,3,2,1,2,2,2,2,7,NA,NA,NA,0,2160,2,1,2,NA,NA,NA,CHICAGO,60653,1858,0.02691065662002153,0.926264800861141,0,0.01722282023681377,0.05920344456404736,14000,Chicago,0,0,1,0,0,0,MOLLISON,PHILLIPS HS,6.786,49239,FALSE,FALSE,TRUE
212000,234,28,28043,153800,30420,NA,W,7605,37,NA,1,1,7,3,3,1,1,5,2,0,3,1,1,2,NA,2,2,3,1,1,2,0,1280,2,1,4,NA,NA,NA,TINLEY PARK,60487,3279,0.879231473010064,0.03080207380298871,0.04422079902409271,0.04117108874656908,0.0091491308325709,75484,Tinley Park,0,0,1,0,0,0,SCHOOL DISTRICT  140,CONSOLIDATED HIGH SCHOOL  230,11.953,81480,FALSE,TRUE,TRUE
190000,278,13,13100,175540,33690,NA,T,8984,41,NA,3,1,7,5,4,3,1,5,1,0,2,3,1,NA,NA,2,2,3,3,1,2,0,2873,2,1,2,3,NA,NA,CRESTWOOD,60418,7035,0.83354655294953806,0.06865671641791045,0.0208955223880597,0.07690120824449183,0,17497,Crestwood,0,0,1,0,0,0,SCHOOL DISTRICT 130,COMMUNITY HIGH SCHOOL  218,10.575,66027,FALSE,TRUE,TRUE
678000,211,74,74011,453650,265020,NA,W,2524,140,2,1,1,11,6,1,3,1,5,2,0,1,2,0,2,2,2,2,7,NA,NA,NA,0,1920,2,2,2,3,NA,NA,CHICAGO,60610,4770,0.7639412997903564,0.03878406708595388,0.10251572327044026,0.08029350104821803,0.0259958071278826,14000,Chicago,0,0,1,0,0,0,MANIERRE,LINCOLN PARK HS,7.266,122479,FALSE,FALSE,TRUE
160000,205,31,31060,101610,23190,NA,W,5457,109,NA,4,1,6,4,1,3,1,2,2,0,1,2,0,NA,NA,2,2,3,1,2,2,0,1430,2,1,2,3,NA,1,MAYWOOD,60153,2520,0.02142857142857143,0.7234126984126984,0,0.23809523809523808,0.03412698412698412,47774,Maywood,0,0,1,0,0,0,SCHOOL DISTRICT 89,PROVISO TOWNSHIP HIGH SCHOOL 209,22.154,31500,FALSE,TRUE,TRUE
232000,202,38,38022,147400,32170,NA,W,6435,62,NA,1,1,5,3,4,3,1,5,1,0,3,1,0,2,2,2,2,3,1,2,2,0,920,2,1,1,NA,NA,NA,WHEELING,60090,6815,0.46206896551724136,0.01511371973587674,0.08950843727072634,0.4164343360234776,0.03169479090242113,81087,Wheeling,0,0,1,0,0,1,SCH DIST 21 WHEELING COMM CONSOLIDATED,ARLINGTON HTS TWNSHP H S 214,12.537,85388,FALSE,TRUE,TRUE
110000,234,37,37052,89920,20720,NA,W,5922,56,NA,2,1,5,3,3,1,1,5,1,0,3,1,1,1,2,2,2,3,1,2,2,0,1007,2,1,4,NA,NA,NA,CALUMET CITY,60409,6173,0.0212214482423457,0.8778551757654302,0,0.09120362870565366,0.01619957881095091,10487,Calumet City,0,0,4,1,0,0,SCHOOL DISTRICT  149,THORNTON TOWNSHIP HIGH SCHOOL  205,23.799,44242,FALSE,TRUE,TRUE
280000,202,22,22080,207620,38920,NA,W,5766,67,NA,2,1,5,2,1,3,1,5,1,0,3,1,0,NA,NA,2,2,3,1,2,2,0,932,2,1,1,NA,NA,NA,NILES,60714,5040,0.7507936507936508,0.0246031746031746,0.14662698412698413,0.06805555555555555,0.01964285714285714,53000,Niles,0,0,1,0,0,0,SCHOOL DISTRICT C C  64,MAINE TOWNSHIP HIGH SCHOOL  207,9.371,71044,FALSE,TRUE,TRUE
139000,203,31,31104,185500,30000,NA,W,6000,55,NA,2,3,5,3,1,3,1,5,1,0,2,1,0,2,2,2,2,4,1,2,2,0,1131,2,1,1,3,NA,NA,WESTCHESTER,60154,3151,0.5541098064106633,0.170739447794351,0.0266582037448429,0.17454776261504285,0.08886067914947636,80047,Westchester,0,0,1,0,0,0,SCHOOL DISTRICT 92 1/2,PROVISO TOWNSHIP HIGH SCHOOL 209,8.685,63243,FALSE,TRUE,TRUE
185000,202,72,72070,67910,26770,NA,W,3150,111,NA,1,1,4,3,1,3,1,5,2,0,1,1,0,NA,NA,2,2,7,NA,NA,NA,0,651,2,1,1,1,NA,1,CHICAGO,60632,2045,0.05036674816625917,0.00831295843520782,0.04058679706601467,0.9007334963325184,0,14000,Chicago,0,0,1,0,0,0,NIGHTINGALE,KELLY HS,6.83,35707,FALSE,FALSE,TRUE
130000,210,17,17112,237460,49910,NA,W,3993,67,NA,3,1,5,3,3,3,1,5,1,0,2,1,1,2,2,2,2,7,NA,NA,NA,0,952,2,1,5,1,NA,NA,EVANSTON,60202,6347,0.38364581692138017,0.3247203403182606,0.0809831416417205,0.1832361745706633,0.05215062234126359,24582,Evanston,0,0,1,0,0,0,SCHOOL DISTRICT C C  65,EVANSTON TOWNSHIP HIGH SCHOOL  202,10.191,61743,FALSE,FALSE,TRUE
225000,211,77,77040,186340,39370,NA,O,3750,107,2,2,2,11,6,1,3,1,5,2,0,3,2,0,2,NA,2,2,7,NA,NA,NA,0,2520,2,2,2,NA,NA,NA,CHICAGO,60651,6782,0.00751990563255676,0.571070480684164,0,0.3910350928929519,0.0374520790327337,14000,Chicago,0,0,1,0,0,0,CAMERON,ORR HS,6.808,33627,FALSE,FALSE,TRUE
70000,211,77,77115,123650,31250,NA,O,3125,105,2,2,1,7,2,1,2,1,5,2,0,1,2,0,2,2,2,2,3,1,2,2,0,1631,2,2,1,3,NA,1,CHICAGO,60623,5011,0.0301337058471363,0.029335461983636,0,0.938335661544602,0.00439034124925164,14000,Chicago,0,0,6,1,0,0,WHITNEY,INFINITY HS,6.396,32308,FALSE,TRUE,TRUE
860000,203,73,73041,424960,206640,NA,W,4920,104,NA,1,1,7,3,1,1,2,5,1,1,1,2,1,2,2,2,2,3,1,2,2,0,1717,2,1,5,1,NA,NA,CHICAGO,60618,5431,0.8191861535628797,0.0117842018044559,0.03664150248573007,0.07899097772049346,0.102191125023016,14000,Chicago,0,0,2,1,0,0,COONLEY,AMUNDSEN HS,7.145,85671,FALSE,TRUE,TRUE
117000,203,37,37181,67000,27560,NA,W,8483,39,NA,3,1,5,3,1,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1102,2,1,1,NA,NA,NA,LANSING,60438,4141,0.3487080415358609,0.5032600821057716,0,0.11374064235691862,0.06858246800289786,42028,Lansing,0,0,1,0,0,0,SCHOOL DISTRICT 158,THORNTON TWP FRACTIONAL HIGH SCHOOL 215,19.039,53343,FALSE,TRUE,TRUE
193000,203,20,20050,143390,39270,NA,T,11220,64,NA,3,1,6,4,4,3,1,5,2,0,2,1,0,NA,NA,2,2,1,1,2,2,0,1608,2,1,1,3,NA,NA,MELROSE PARK,60164,4666,0.26789541363051866,0.02271753107586798,0.0100728675525075,0.6881697385340763,0.02228889841405915,NA,NA,0,0,1,0,0,0,SCHOOL DISTRICT  83,COMMUNITY HIGH SCHOOL  212,12.372,66655,FALSE,TRUE,TRUE
270000,203,71,71430,183930,52800,NA,O,5280,56,NA,1,1,5,3,2,3,1,5,2,0,3,1,0,NA,NA,2,2,1,1,2,2,0,1316,2,1,1,NA,NA,NA,CHICAGO,60656,4700,0.7976595744680851,8.51063829787234e-4,0.03723404255319149,0.15361702127659574,0.02127659574468085,14000,Chicago,0,0,1,0,0,0,GARVY,TAFT HS,6.837,81458,FALSE,TRUE,TRUE
317000,278,35,35065,304390,52360,NA,T,7480,35,NA,3,1,7,4,3,3,1,5,1,1,3,2,1,2,2,2,2,3,3,1,2,25,2392,2,1,2,NA,NA,NA,HOFFMAN ESTATES,60169,4828,0.4496685998342999,0.0356255178127589,0.3740679370339685,0.11888980944490472,0.03769676884838442,35411,Hoffman Estates,0,0,1,0,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,11.202,95527,FALSE,TRUE,TRUE
313000,207,28,28011,232320,39370,NA,W,8750,19,NA,3,1,7,3,3,3,1,5,1,1,3,2,1,2,2,2,2,3,3,1,2,0,1902,2,1,2,NA,NA,NA,ORLAND PARK,60467,7005,0.7143468950749464,0.02469664525339043,0.15517487508922198,0.08408279800142755,0.03611705924339757,56640,Orland Park,0,0,1,0,0,0,SCHOOL DISTRICT  135,CONSOLIDATED HIGH SCHOOL  230,9.99,95668,FALSE,TRUE,TRUE
145000,203,39,39030,85370,28570,NA,T,6015,78,NA,2,1,5,2,4,3,1,5,2,0,3,1,0,2,NA,2,2,3,1,2,2,0,1060,3,1,1,NA,NA,1,OAK LAWN,60453,3798,0.7659294365455502,0.03264876250658241,0.00842548709847288,0.16245392311743023,0.03765139547130068,54820,Oak Lawn,0,0,1,0,0,0,SCHOOL DISTRICT  122,COMMUNITY HIGH SCHOOL  229,12.485,63973,FALSE,TRUE,TRUE
361500,278,35,35090,317390,49550,NA,O,6607,42,NA,1,1,8,4,3,3,1,5,1,1,3,2,1,2,NA,2,2,3,1,1,1,0,2072,2,1,2,NA,NA,NA,ELK GROVE VILLAGE,60007,6919,0.7236594883653708,0.02630437924555571,0.15088885677120972,0.05969070674953028,0.07688972394854748,23256,Elk Grove Village,0,0,5,1,0,0,SCHOOL DISTRICT C C 54,PALATINE TOWNSHIP HIGH SCHOOL  211,10.731,97969,FALSE,TRUE,TRUE
153000,202,72,72380,116500,37120,NA,O,4125,56,NA,2,1,5,3,3,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,900,2,1,1,NA,NA,NA,CHICAGO,60638,7157,0.3317032276093335,0.00880257090959899,0,0.650551907223697,0.01089842112617018,14000,Chicago,0,0,1,0,0,0,HALE,KENNEDY HS,7.192,68397,FALSE,TRUE,TRUE
406000,295,27,27020,320850,26880,NA,W,1955,32,NA,2,2,7,2,2,3,1,5,1,1,3,2,1,2,NA,2,2,3,2,1,1,0,2161,2,1,3,NA,NA,NA,OAK PARK,60302,4277,0.5574000467617489,0.15945756371288286,0.09796586392331072,0.1596913724573299,0.04372223521159691,54885,Oak Park,0,0,1,0,0,0,SCHOOL DISTRICT  97,CONSOLIDATED HIGH SCHOOL  200,12.686235294117647,82218,FALSE,TRUE,TRUE
238000,234,16,16051,190500,39370,NA,W,7875,55,NA,1,1,4,3,3,1,1,5,2,0,3,1,1,NA,NA,2,2,1,1,2,2,0,1161,2,1,4,NA,NA,NA,DES PLAINES,60016,5250,0.7758095238095238,5.714285714285715e-4,0.10095238095238096,0.10742857142857144,0.03047619047619047,19642,Des Plaines,0,0,6,1,0,0,SCHOOL DISTRICT C C  59,ARLINGTON HTS TWNSHP H S 214,9.208,83876,FALSE,TRUE,TRUE
112000,203,71,71280,122870,37800,NA,W,3780,96,NA,2,1,5,2,1,3,1,5,2,0,3,1,0,2,2,2,2,3,1,2,2,0,1056,2,1,1,NA,NA,NA,CHICAGO,60639,7482,0.05118952151831061,0.03501737503341352,0.0185779203421545,0.8813151563753007,0.02592889601710772,14000,Chicago,0,0,1,0,0,0,LLOYD,FOREMAN HS,6.837,50666,FALSE,TRUE,TRUE
595000,211,77,77030,254000,70870,NA,W,3150,128,2,2,1,10,4,1,3,1,5,1,0,1,2,1,2,2,2,2,3,2,2,2,0,2184,1,2,2,1,NA,1,CHICAGO,60622,3826,0.4837950862519602,0.0982749607945635,0.03737584945112389,0.334553058024046,0.07814950339780449,14000,Chicago,0,0,5,0,0,1,DIEGO,CLEMENTE HS,6.863284090909091,75658,FALSE,TRUE,TRUE
359000,205,16,16100,295080,42900,NA,W,7800,89,NA,3,1,6,4,1,3,2,5,2,1,2,2,1,2,2,2,2,3,1,2,2,0,1486,2,1,2,3,NA,2,MOUNT PROSPECT,60056,4832,0.8950745033112583,0,0.00496688741721854,0.0933360927152318,0.01324503311258278,51089,Mount Prospect,0,0,1,0,0,0,SCHOOL DISTRICT  57,ARLINGTON HTS TWNSHP H S 214,10.354,102135,FALSE,TRUE,TRUE
174900,203,13,13130,166780,27000,AV,W,7200,46,NA,1,1,7,4,1,3,1,5,1,0,3,1,1,2,NA,2,2,3,1,1,2,0,1431,2,1,1,NA,NA,NA,OAK FOREST,60452,4834,0.6853537443111295,0.08254033926354985,0.05192387256930078,0.1621845262722383,0.0359950351675631,54638,Oak Forest,0,0,5,1,0,0,SCHOOL DISTRICT 145,COMMUNITY HIGH SCHOOL  228,15.076,63931,FALSE,TRUE,TRUE
115100,234,32,32150,126170,34850,GD,O,10725,45,NA,3,1,8,4,3,1,1,5,1,1,3,2,1,NA,NA,2,2,3,1,1,2,0,1521,2,1,4,NA,NA,NA,MATTESON,60443,6900,0.06971014492753623,0.8339130434782609,0.02405797101449275,0.04985507246376811,0.04492753623188406,47540,Matteson,0,1,9,1,0,0,SCHOOL DISTRICT 162,RICH TOWNSHIP HIGH SCHOOL  227,16.768,85750,FALSE,TRUE,TRUE
